participant_id	age	sex	group
sub-4365	n/a	male	n/a
sub-4366	n/a	female	n/a
sub-4367	n/a	female	n/a
sub-4368	n/a	female	n/a
sub-4369	n/a	female	n/a
sub-4370	n/a	female	n/a
sub-4371	n/a	female	n/a
sub-4372	n/a	female	n/a
sub-4373	n/a	male	n/a
sub-4374	n/a	male	n/a
sub-4375	n/a	female	n/a
sub-4376	n/a	female	n/a
sub-4377	36.0	female	n/a
sub-4378	n/a	male	n/a
sub-4379	n/a	male	n/a
sub-4380	n/a	female	n/a
sub-4381	23.0	female	n/a
sub-4382	n/a	male	n/a
sub-4383	n/a	male	n/a
sub-4384	n/a	male	n/a
sub-4385	n/a	male	n/a
sub-4386	n/a	male	n/a
sub-4387	n/a	female	n/a
sub-4388	58.0	male	n/a
sub-4389	n/a	male	n/a
sub-4390	63.0	female	n/a
sub-4391	n/a	male	n/a
sub-4392	n/a	male	n/a
sub-4393	n/a	female	n/a
sub-4394	n/a	female	n/a
sub-4395	n/a	male	n/a
sub-4396	64.0	female	n/a
sub-4397	n/a	female	n/a
sub-4398	n/a	female	n/a
sub-4399	n/a	female	n/a
sub-4400	n/a	female	n/a
sub-4401	n/a	female	n/a
sub-4402	n/a	male	n/a
sub-4403	66.0	female	n/a
sub-4404	41.0	female	n/a
sub-4405	n/a	male	n/a
sub-4406	63.0	male	n/a
sub-4407	61.0	male	n/a
sub-4408	n/a	female	n/a
sub-4409	37.0	male	n/a
sub-4410	n/a	female	n/a
sub-4411	n/a	male	n/a
sub-4412	n/a	female	n/a
sub-4413	n/a	male	n/a
sub-4414	n/a	female	n/a
sub-4415	n/a	female	n/a
sub-4416	n/a	female	n/a
sub-4417	n/a	male	n/a
sub-4418	n/a	female	n/a
sub-4419	n/a	female	n/a
sub-4420	n/a	male	n/a
sub-4421	46.0	female	n/a
sub-4422	n/a	female	n/a
sub-4423	n/a	female	n/a
sub-4424	n/a	male	n/a
sub-4425	54.0	female	n/a
sub-4426	42.0	female	n/a
sub-4427	75.0	female	n/a
sub-4428	n/a	female	n/a
sub-4429	n/a	female	n/a
sub-4430	n/a	female	n/a
sub-4431	n/a	female	n/a
sub-4432	n/a	male	n/a
sub-4433	n/a	female	n/a
sub-4434	n/a	female	n/a
sub-4435	n/a	female	n/a
sub-4436	n/a	male	n/a
sub-4437	n/a	female	n/a
sub-4438	13.0	male	n/a
sub-4439	n/a	female	n/a
sub-4440	n/a	female	n/a
sub-4441	n/a	male	n/a
sub-4442	n/a	female	n/a
sub-4443	56.0	male	n/a
sub-4444	n/a	female	n/a
sub-4445	n/a	male	n/a
sub-4446	n/a	female	n/a
sub-4447	n/a	female	n/a
sub-4448	n/a	male	n/a
sub-4449	n/a	male	n/a
sub-4450	62.0	male	n/a
sub-4451	n/a	female	n/a
sub-4452	n/a	female	n/a
sub-4453	n/a	male	n/a
sub-4454	48.0	male	n/a
sub-4455	n/a	female	n/a
sub-4456	n/a	female	n/a
sub-4457	n/a	male	n/a
sub-4458	47.0	female	n/a
sub-4459	n/a	female	n/a
sub-4460	50.0	female	n/a
sub-4461	n/a	female	n/a
sub-4462	43.0	female	n/a
sub-4463	n/a	male	n/a
sub-4464	n/a	male	n/a
sub-4465	n/a	female	n/a
sub-4466	n/a	male	n/a
sub-4467	n/a	female	n/a
sub-4468	n/a	female	n/a
sub-4469	n/a	female	n/a
sub-4470	n/a	female	n/a
sub-4471	n/a	female	n/a
sub-4472	n/a	female	n/a
sub-4473	n/a	female	n/a
sub-4474	n/a	male	n/a
sub-4475	n/a	male	n/a
sub-4476	n/a	female	n/a
sub-4477	n/a	female	n/a
sub-4478	n/a	female	n/a
sub-4479	n/a	male	n/a
sub-4480	n/a	female	n/a
sub-4481	n/a	female	n/a
sub-4482	n/a	female	n/a
sub-4483	68.0	male	n/a
sub-4484	n/a	female	n/a
sub-4485	n/a	female	n/a
sub-4486	n/a	male	n/a
sub-4487	n/a	female	n/a
sub-4488	n/a	female	n/a
sub-4489	n/a	male	n/a
sub-4490	n/a	female	n/a
sub-4491	n/a	female	n/a
sub-4492	n/a	female	n/a
sub-4493	n/a	male	n/a
sub-4494	60.0	female	n/a
sub-4495	n/a	n/a	n/a
sub-4496	n/a	female	n/a
sub-4497	n/a	male	n/a
sub-4498	n/a	female	n/a
sub-4499	n/a	female	n/a
sub-4500	n/a	female	n/a
sub-4501	n/a	female	n/a
sub-4502	n/a	male	n/a
sub-4503	n/a	female	n/a
sub-4504	n/a	female	n/a
sub-4505	n/a	female	n/a
sub-4506	n/a	male	n/a
sub-4507	44.0	female	n/a
sub-4508	n/a	female	n/a
sub-4509	n/a	female	n/a
sub-4510	92.0	male	n/a
sub-4511	n/a	male	n/a
sub-4512	n/a	female	n/a
sub-4513	66.0	female	n/a
sub-4514	n/a	male	n/a
sub-4515	n/a	female	n/a
sub-4516	n/a	male	n/a
sub-4517	n/a	male	n/a
sub-4518	n/a	male	n/a
sub-4519	n/a	female	n/a
sub-4520	n/a	female	n/a
sub-4521	n/a	female	n/a
sub-4522	n/a	male	n/a
sub-4523	n/a	female	n/a
sub-4524	n/a	female	n/a
sub-4525	n/a	female	n/a
sub-4526	n/a	female	n/a
sub-4527	35.0	male	n/a
sub-4528	n/a	female	n/a
sub-4529	n/a	female	n/a
sub-4530	n/a	female	n/a
sub-4531	n/a	female	n/a
sub-4532	n/a	female	n/a
sub-4533	n/a	male	n/a
sub-4534	n/a	male	n/a
sub-4535	n/a	female	n/a
sub-4536	n/a	male	n/a
sub-4537	n/a	female	n/a
sub-4538	n/a	male	n/a
sub-4539	n/a	male	n/a
sub-4540	n/a	male	n/a
sub-4541	n/a	male	n/a
sub-4542	33.0	female	n/a
sub-4543	30.0	male	n/a
sub-4544	n/a	female	n/a
sub-4545	n/a	male	n/a
sub-4546	n/a	female	n/a
sub-4547	n/a	female	n/a
sub-4548	n/a	female	n/a
sub-4549	n/a	female	n/a
sub-4550	n/a	female	n/a
sub-4551	n/a	female	n/a
sub-4552	n/a	female	n/a
sub-4553	n/a	female	n/a
sub-4554	n/a	male	n/a
sub-4555	n/a	female	n/a
sub-4556	n/a	female	n/a
sub-4557	n/a	female	n/a
sub-4558	n/a	female	n/a
sub-4559	n/a	female	n/a
sub-4560	n/a	female	n/a
sub-4561	n/a	female	n/a
sub-4562	53.0	female	n/a
sub-4563	n/a	male	n/a
sub-4564	n/a	male	n/a
sub-4565	n/a	female	n/a
sub-4566	n/a	n/a	n/a
sub-4567	61.0	male	n/a
sub-4568	n/a	male	n/a
sub-4569	n/a	female	n/a
sub-4570	n/a	male	n/a
sub-4571	38.0	female	n/a
sub-4572	41.0	male	n/a
sub-4573	n/a	male	n/a
sub-4574	67.0	female	n/a
sub-4575	n/a	male	n/a
sub-4576	n/a	female	n/a
sub-4577	48.0	female	n/a
sub-4578	52.0	female	n/a
sub-4579	n/a	female	n/a
sub-4580	n/a	female	n/a
sub-4581	n/a	male	n/a
sub-4582	n/a	n/a	n/a
sub-4583	n/a	female	n/a
sub-4584	n/a	female	n/a
sub-4585	n/a	female	n/a
sub-4586	n/a	female	n/a
sub-4587	47.0	female	n/a
sub-4588	n/a	male	n/a
sub-4589	n/a	male	n/a
sub-4590	n/a	male	n/a
sub-4591	n/a	male	n/a
sub-4592	n/a	male	n/a
sub-4593	26.0	male	n/a
sub-4594	n/a	male	n/a
sub-4595	66.0	female	n/a
sub-4596	n/a	female	n/a
sub-4597	n/a	female	n/a
sub-4598	n/a	female	n/a
sub-4599	n/a	female	n/a
sub-4600	n/a	female	n/a
sub-4601	n/a	female	n/a
sub-4602	40.0	female	n/a
sub-4603	n/a	male	n/a
sub-4604	n/a	male	n/a
sub-4605	n/a	female	n/a
sub-4606	n/a	female	n/a
sub-4607	n/a	female	n/a
sub-4608	n/a	female	n/a
sub-4609	n/a	male	n/a
sub-4610	n/a	female	n/a
sub-4611	67.0	male	n/a
sub-4612	n/a	female	n/a
sub-4613	n/a	female	n/a
sub-4614	n/a	female	n/a
sub-4615	n/a	male	n/a
sub-4616	n/a	female	n/a
sub-4617	n/a	female	n/a
sub-4618	n/a	male	n/a
sub-4619	n/a	female	n/a
sub-4620	n/a	female	n/a
sub-4621	n/a	female	n/a
sub-4622	n/a	female	n/a
sub-4623	n/a	female	n/a
sub-4624	n/a	female	n/a
sub-4625	n/a	n/a	n/a
sub-4626	n/a	female	n/a
sub-4627	n/a	male	n/a
sub-4628	n/a	male	n/a
sub-4629	n/a	female	n/a
sub-4630	n/a	female	n/a
sub-4631	n/a	female	n/a
sub-4632	n/a	female	n/a
sub-4633	n/a	female	n/a
sub-4634	n/a	female	n/a
sub-4635	n/a	female	n/a
sub-4636	n/a	female	n/a
sub-4637	n/a	male	n/a
sub-4638	n/a	male	n/a
sub-4639	n/a	female	n/a
sub-4640	n/a	male	n/a
sub-4641	n/a	female	n/a
sub-4642	n/a	male	n/a
sub-4643	51.0	male	n/a
sub-4644	n/a	male	n/a
sub-4645	n/a	male	n/a
sub-4646	n/a	female	n/a
sub-4647	n/a	female	n/a
sub-4648	n/a	male	n/a
sub-4649	n/a	female	n/a
sub-4650	n/a	female	n/a
sub-4651	n/a	female	n/a
sub-4652	n/a	female	n/a
sub-4653	n/a	female	n/a
sub-4654	n/a	male	n/a
sub-4655	28.0	female	n/a
sub-4656	n/a	female	n/a
sub-4657	n/a	male	n/a
sub-4658	n/a	male	n/a
sub-4659	35.0	female	n/a
sub-4660	17.0	female	n/a
sub-4661	n/a	male	n/a
sub-4662	n/a	male	n/a
sub-4663	n/a	female	n/a
sub-4664	n/a	female	n/a
sub-4665	21.0	female	n/a
sub-4666	n/a	female	n/a
sub-4667	75.0	female	n/a
sub-4668	42.0	female	n/a
sub-4669	n/a	male	n/a
sub-4670	n/a	male	n/a
sub-4671	n/a	male	n/a
sub-4672	n/a	male	n/a
sub-4673	n/a	female	n/a
sub-4674	60.0	female	n/a
sub-4675	n/a	male	n/a
sub-4676	n/a	female	n/a
sub-4677	54.0	female	n/a
sub-4678	n/a	female	n/a
sub-4679	n/a	female	n/a
sub-4680	59.0	male	n/a
sub-4681	61.0	female	n/a
sub-4682	n/a	female	n/a
sub-4683	n/a	female	n/a
sub-4684	n/a	female	n/a
sub-4685	n/a	female	n/a
sub-4686	n/a	female	n/a
sub-4687	n/a	female	n/a
sub-4688	n/a	female	n/a
sub-4689	13.0	female	n/a
sub-4690	n/a	female	n/a
sub-4691	n/a	male	n/a
sub-4692	55.0	male	n/a
sub-4693	n/a	female	n/a
sub-4694	n/a	female	n/a
sub-4695	n/a	female	n/a
sub-4696	n/a	female	n/a
sub-4697	n/a	female	n/a
sub-4698	n/a	male	n/a
sub-4699	n/a	female	n/a
sub-4700	n/a	female	n/a
sub-4701	34.0	female	n/a
sub-4702	63.0	female	n/a
sub-4703	n/a	male	n/a
sub-4704	n/a	female	n/a
sub-4705	59.0	female	n/a
sub-4706	n/a	female	n/a
sub-4707	43.0	female	n/a
sub-4708	n/a	male	n/a
sub-4709	n/a	male	n/a
sub-4710	n/a	female	n/a
sub-4711	n/a	female	n/a
sub-4712	n/a	female	n/a
sub-4713	n/a	male	n/a
sub-4714	n/a	female	n/a
sub-4715	n/a	male	n/a
sub-4716	n/a	female	n/a
sub-4717	n/a	female	n/a
sub-4718	n/a	male	n/a
sub-4719	n/a	female	n/a
sub-4720	65.0	female	n/a
sub-4721	n/a	female	n/a
sub-4722	n/a	female	n/a
sub-4723	n/a	female	n/a
sub-4724	n/a	female	n/a
sub-4725	n/a	female	n/a
sub-4726	n/a	male	n/a
sub-4727	n/a	female	n/a
sub-4728	n/a	female	n/a
sub-4729	12.0	male	n/a
sub-4730	n/a	male	n/a
sub-4731	n/a	female	n/a
sub-4732	n/a	female	n/a
sub-4733	n/a	male	n/a
sub-4734	n/a	male	n/a
sub-4735	n/a	female	n/a
sub-4736	n/a	female	n/a
sub-4737	n/a	female	n/a
sub-4738	n/a	female	n/a
sub-4739	n/a	male	n/a
sub-4740	30.0	male	n/a
sub-4741	n/a	female	n/a
sub-4742	n/a	female	n/a
sub-4743	n/a	female	n/a
sub-4744	n/a	male	n/a
sub-4745	n/a	female	n/a
sub-4746	n/a	male	n/a
sub-4747	n/a	male	n/a
sub-4748	n/a	n/a	n/a
sub-4749	n/a	female	n/a
sub-4750	n/a	female	n/a
sub-4751	65.0	male	n/a
sub-4752	n/a	female	n/a
sub-4753	n/a	male	n/a
sub-4754	n/a	female	n/a
sub-4755	n/a	female	n/a
sub-4756	n/a	female	n/a
sub-4757	n/a	female	n/a
sub-4758	n/a	female	n/a
sub-4759	n/a	female	n/a
sub-4760	n/a	male	n/a
sub-4761	67.0	male	n/a
sub-4762	n/a	female	n/a
sub-4763	n/a	female	n/a
sub-4764	n/a	female	n/a
sub-4765	n/a	male	n/a
sub-4766	n/a	female	n/a
sub-4767	45.0	male	n/a
sub-4768	n/a	female	n/a
sub-4769	n/a	female	n/a
sub-4770	n/a	female	n/a
sub-4771	n/a	female	n/a
sub-4772	n/a	female	n/a
sub-4773	n/a	female	n/a
sub-4774	60.0	female	n/a
sub-4775	n/a	n/a	n/a
sub-4776	n/a	male	n/a
sub-4777	n/a	male	n/a
sub-4778	n/a	male	n/a
sub-4779	n/a	female	n/a
sub-4780	n/a	female	n/a
sub-4781	62.0	female	n/a
sub-4782	n/a	male	n/a
sub-4783	n/a	female	n/a
sub-4784	n/a	male	n/a
sub-4785	n/a	female	n/a
sub-4786	n/a	female	n/a
sub-4787	n/a	male	n/a
sub-4788	n/a	female	n/a
sub-4789	n/a	female	n/a
sub-4790	n/a	male	n/a
sub-4791	n/a	female	n/a
sub-4792	n/a	female	n/a
sub-4793	n/a	female	n/a
sub-4794	n/a	female	n/a
sub-4795	31.0	male	n/a
sub-4796	n/a	female	n/a
sub-4797	n/a	male	n/a
sub-4798	n/a	female	n/a
sub-4799	n/a	female	n/a
sub-4800	n/a	female	n/a
sub-4801	n/a	female	n/a
sub-4802	n/a	male	n/a
sub-4803	n/a	female	n/a
sub-4804	n/a	female	n/a
sub-4805	48.0	female	n/a
sub-4806	n/a	female	n/a
sub-4807	n/a	female	n/a
sub-4808	n/a	female	n/a
sub-4809	n/a	female	n/a
sub-4810	n/a	female	n/a
sub-4811	59.0	male	n/a
sub-4812	51.0	female	n/a
sub-4813	n/a	female	n/a
sub-4814	n/a	female	n/a
sub-4815	n/a	male	n/a
sub-4816	n/a	female	n/a
sub-4817	n/a	female	n/a
sub-4818	n/a	female	n/a
sub-4819	n/a	female	n/a
sub-4820	n/a	female	n/a
sub-4821	n/a	female	n/a
sub-4822	n/a	male	n/a
sub-4823	n/a	female	n/a
sub-4824	50.0	female	n/a
sub-4825	n/a	female	n/a
sub-4826	n/a	female	n/a
sub-4827	n/a	female	n/a
sub-4828	n/a	female	n/a
sub-4829	n/a	male	n/a
sub-4830	n/a	male	n/a
sub-4831	n/a	female	n/a
sub-4832	n/a	female	n/a
sub-4833	n/a	male	n/a
sub-4834	n/a	female	n/a
sub-4835	n/a	female	n/a
sub-4836	n/a	female	n/a
sub-4837	n/a	male	n/a
sub-4838	n/a	female	n/a
sub-4839	60.0	male	n/a
sub-4840	n/a	female	n/a
sub-4841	n/a	male	n/a
sub-4842	n/a	female	n/a
sub-4843	n/a	female	n/a
sub-4844	n/a	female	n/a
sub-4845	n/a	female	n/a
sub-4846	n/a	female	n/a
sub-4847	37.0	male	n/a
sub-4848	n/a	female	n/a
sub-4849	46.0	male	n/a
sub-4850	n/a	female	n/a
sub-4851	n/a	female	n/a
sub-4852	n/a	female	n/a
sub-4853	n/a	male	n/a
sub-4854	n/a	female	n/a
sub-4855	n/a	female	n/a
sub-4856	39.0	female	n/a
sub-4857	n/a	female	n/a
sub-4858	n/a	male	n/a
sub-4859	n/a	male	n/a
sub-4860	n/a	female	n/a
sub-4861	n/a	female	n/a
sub-4862	47.0	female	n/a
sub-4863	36.0	female	n/a
sub-4864	n/a	female	n/a
sub-4865	n/a	female	n/a
sub-4866	n/a	female	n/a
sub-4867	n/a	male	n/a
sub-4868	n/a	female	n/a
sub-4869	n/a	female	n/a
sub-4870	n/a	female	n/a
sub-4871	60.0	female	n/a
sub-4872	n/a	male	n/a
sub-4873	41.0	female	n/a
sub-4874	n/a	female	n/a
sub-4875	n/a	female	n/a
sub-4876	n/a	male	n/a
sub-4877	n/a	female	n/a
sub-4878	n/a	female	n/a
sub-4879	n/a	male	n/a
sub-4880	n/a	female	n/a
sub-4881	n/a	female	n/a
sub-4882	n/a	male	n/a
sub-4883	n/a	female	n/a
sub-4884	n/a	female	n/a
sub-4885	n/a	female	n/a
sub-4886	11.0	female	n/a
sub-4887	n/a	female	n/a
sub-4888	66.0	female	n/a
sub-4889	n/a	female	n/a
sub-4890	n/a	female	n/a
sub-4891	n/a	female	n/a
sub-4892	n/a	male	n/a
sub-4893	n/a	female	n/a
sub-4894	n/a	female	n/a
sub-4895	52.0	female	n/a
sub-4896	n/a	female	n/a
sub-4897	n/a	female	n/a
sub-4898	n/a	female	n/a
sub-4899	n/a	female	n/a
sub-4900	n/a	male	n/a
sub-4901	n/a	female	n/a
sub-4902	n/a	female	n/a
sub-4903	n/a	female	n/a
sub-4904	n/a	female	n/a
sub-4905	n/a	female	n/a
sub-4906	35.0	female	n/a
sub-4907	38.0	female	n/a
sub-4908	n/a	female	n/a
sub-4909	n/a	male	n/a
sub-4910	n/a	male	n/a
sub-4911	34.0	male	n/a
sub-4912	n/a	female	n/a
sub-4913	48.0	female	n/a
sub-4914	n/a	male	n/a
sub-4915	n/a	male	n/a
sub-4916	n/a	male	n/a
sub-4917	n/a	female	n/a
sub-4918	n/a	male	n/a
sub-4919	n/a	female	n/a
sub-4920	n/a	female	n/a
sub-4921	n/a	female	n/a
sub-4922	n/a	female	n/a
sub-4923	n/a	female	n/a
sub-4924	n/a	male	n/a
sub-4925	n/a	female	n/a
sub-4926	n/a	female	n/a
sub-4927	n/a	female	n/a
sub-4928	n/a	female	n/a
sub-4929	31.0	male	n/a
sub-4930	n/a	female	n/a
sub-4931	n/a	female	n/a
sub-4932	n/a	male	n/a
sub-4933	n/a	male	n/a
sub-4934	n/a	female	n/a
sub-4935	n/a	male	n/a
sub-4936	n/a	male	n/a
sub-4937	n/a	female	n/a
sub-4938	n/a	female	n/a
sub-4939	n/a	female	n/a
sub-4940	n/a	male	n/a
sub-4941	47.0	female	n/a
sub-4942	n/a	male	n/a
sub-4943	n/a	female	n/a
sub-4944	n/a	female	n/a
sub-4945	43.0	female	n/a
sub-4946	n/a	female	n/a
sub-4947	n/a	female	n/a
sub-4948	n/a	female	n/a
sub-4949	n/a	male	n/a
sub-4950	n/a	female	n/a
sub-4951	n/a	female	n/a
sub-4952	n/a	female	n/a
sub-4953	n/a	female	n/a
sub-4954	n/a	male	n/a
sub-4955	n/a	female	n/a
sub-4956	n/a	female	n/a
sub-4957	n/a	female	n/a
sub-4958	n/a	female	n/a
sub-4959	n/a	male	n/a
sub-4960	n/a	male	n/a
sub-4961	n/a	female	n/a
sub-4962	n/a	male	n/a
sub-4963	n/a	female	n/a
sub-4964	n/a	female	n/a
sub-4965	n/a	male	n/a
sub-4966	n/a	male	n/a
sub-4967	45.0	female	n/a
sub-4968	n/a	n/a	n/a
sub-4969	n/a	male	n/a
sub-4970	41.0	male	n/a
sub-4971	n/a	male	n/a
sub-4972	n/a	female	n/a
sub-4973	40.0	female	n/a
sub-4974	n/a	female	n/a
sub-4975	n/a	female	n/a
sub-4976	n/a	female	n/a
sub-4977	n/a	male	n/a
sub-4978	n/a	female	n/a
sub-4979	n/a	male	n/a
sub-4980	n/a	female	n/a
sub-4981	58.0	female	n/a
sub-4982	n/a	female	n/a
sub-4983	n/a	female	n/a
sub-4984	n/a	female	n/a
sub-4985	35.0	male	n/a
sub-4986	n/a	male	n/a
sub-4987	n/a	male	n/a
sub-4988	n/a	female	n/a
sub-4989	n/a	male	n/a
sub-4990	n/a	female	n/a
sub-4991	n/a	female	n/a
sub-4992	n/a	female	n/a
sub-4993	38.0	female	n/a
sub-4994	n/a	female	n/a
sub-4995	n/a	female	n/a
sub-4996	n/a	n/a	n/a
sub-4997	n/a	female	n/a
sub-4998	n/a	female	n/a
sub-4999	n/a	female	n/a
sub-5000	n/a	female	n/a
sub-5001	n/a	female	n/a
sub-5002	n/a	male	n/a
sub-5003	42.0	female	n/a
sub-5004	n/a	male	n/a
sub-5005	n/a	male	n/a
sub-5006	n/a	female	n/a
sub-5007	n/a	female	n/a
sub-5008	n/a	female	n/a
sub-5009	67.0	male	n/a
sub-5010	n/a	female	n/a
sub-5011	n/a	female	n/a
sub-5012	n/a	female	n/a
sub-5013	n/a	male	n/a
sub-5014	n/a	female	n/a
sub-5015	n/a	male	n/a
sub-5016	n/a	female	n/a
sub-5017	n/a	female	n/a
sub-5018	n/a	female	n/a
sub-5019	n/a	female	n/a
sub-5020	49.0	male	n/a
sub-5021	n/a	male	n/a
sub-5022	n/a	female	n/a
sub-5023	n/a	female	n/a
sub-5024	52.0	female	n/a
sub-5025	n/a	female	n/a
sub-5026	n/a	male	n/a
sub-5027	n/a	female	n/a
sub-5028	n/a	female	n/a
sub-5029	n/a	male	n/a
sub-5030	n/a	female	n/a
sub-5031	n/a	female	n/a
sub-5032	n/a	female	n/a
sub-5033	n/a	female	n/a
sub-5034	n/a	male	n/a
sub-5035	n/a	female	n/a
sub-5036	n/a	female	n/a
sub-5037	n/a	female	n/a
sub-5038	n/a	female	n/a
sub-5039	n/a	female	n/a
sub-5040	41.0	female	n/a
sub-5041	n/a	female	n/a
sub-5042	n/a	female	n/a
sub-5043	n/a	female	n/a
sub-5044	26.0	female	n/a
sub-5045	n/a	male	n/a
sub-5046	n/a	female	n/a
sub-5047	n/a	female	n/a
sub-5048	51.0	female	n/a
sub-5049	n/a	male	n/a
sub-5050	n/a	female	n/a
sub-5051	n/a	female	n/a
sub-5052	n/a	female	n/a
sub-5053	n/a	female	n/a
sub-5054	n/a	male	n/a
sub-5055	n/a	female	n/a
sub-5056	n/a	female	n/a
sub-5057	n/a	female	n/a
sub-5058	n/a	female	n/a
sub-5059	13.0	female	n/a
sub-5060	n/a	female	n/a
sub-5061	50.0	female	n/a
sub-5062	n/a	female	n/a
sub-5063	78.0	female	n/a
sub-5064	78.0	female	n/a
sub-5065	78.0	female	n/a
sub-5066	63.0	male	n/a
sub-5067	60.0	female	n/a
sub-5068	n/a	female	n/a
sub-5069	63.0	female	n/a
sub-5070	58.0	female	n/a
sub-5071	79.0	male	n/a
sub-5072	82.0	female	n/a
sub-5073	74.0	female	n/a
sub-5074	n/a	female	n/a
sub-5075	n/a	female	n/a
sub-5076	n/a	female	n/a
sub-5077	55.0	female	n/a
sub-5078	87.0	female	n/a
sub-5079	78.0	female	n/a
sub-5080	74.0	female	n/a
sub-5081	n/a	female	n/a
sub-5082	78.0	female	n/a
sub-5083	n/a	female	n/a
sub-5084	68.0	female	n/a
sub-5085	79.0	male	n/a
sub-5086	n/a	female	n/a
sub-5087	n/a	female	n/a
sub-5088	15.0	female	n/a
sub-5089	78.0	female	n/a
sub-5090	78.0	female	n/a
sub-5091	69.0	female	n/a
sub-5092	53.0	female	n/a
sub-5093	56.0	female	n/a
sub-5094	50.0	female	n/a
sub-5095	56.0	female	n/a
sub-5096	56.0	male	n/a
sub-5097	n/a	female	n/a
sub-5098	n/a	female	n/a
sub-5099	n/a	female	n/a
sub-5100	60.0	female	n/a
sub-5101	78.0	female	n/a
sub-5102	72.0	female	n/a
sub-5103	82.0	female	n/a
sub-5104	74.0	female	n/a
sub-5105	n/a	female	n/a
sub-5106	60.0	female	n/a
sub-5107	n/a	female	n/a
sub-5108	n/a	female	n/a
sub-5109	74.0	female	n/a
sub-5110	52.0	female	n/a
sub-5111	11.0	female	n/a
sub-5112	n/a	female	n/a
sub-5113	n/a	male	n/a
sub-5114	73.0	female	n/a
sub-5115	73.0	female	n/a
sub-5116	55.0	female	n/a
sub-5117	74.0	female	n/a
sub-5118	79.0	male	n/a
sub-5119	74.0	female	n/a
sub-5120	68.0	female	n/a
sub-5121	74.0	female	n/a
sub-5122	58.0	female	n/a
sub-5123	50.0	female	n/a
sub-5124	56.0	female	n/a
sub-5125	65.0	female	n/a
sub-5126	n/a	female	n/a
sub-5127	68.0	female	n/a
sub-5128	56.0	female	n/a
sub-5129	74.0	female	n/a
sub-5130	63.0	male	n/a
sub-5131	n/a	female	n/a
sub-5132	74.0	female	n/a
sub-5133	73.0	female	n/a
sub-5134	63.0	female	n/a
sub-5135	n/a	n/a	n/a
sub-5136	n/a	n/a	n/a
sub-5137	n/a	n/a	n/a
sub-5138	n/a	n/a	n/a
sub-5139	n/a	n/a	n/a
sub-5140	n/a	n/a	n/a
sub-5141	n/a	n/a	n/a
sub-5142	n/a	n/a	n/a
sub-5143	n/a	n/a	n/a
sub-5144	n/a	n/a	n/a
sub-5145	n/a	n/a	n/a
sub-5146	n/a	n/a	n/a
sub-5147	n/a	n/a	n/a
sub-5148	n/a	n/a	n/a
sub-5149	n/a	n/a	n/a
sub-5150	n/a	n/a	n/a
sub-5151	n/a	n/a	n/a
sub-5152	n/a	n/a	n/a
sub-5153	n/a	n/a	n/a
sub-5154	n/a	n/a	n/a
sub-5155	n/a	n/a	n/a
sub-5156	n/a	n/a	n/a
sub-5157	n/a	n/a	n/a
sub-5158	n/a	n/a	n/a
sub-5159	n/a	n/a	n/a
sub-5160	n/a	n/a	n/a
sub-5161	n/a	n/a	n/a
sub-5162	n/a	n/a	n/a
sub-5163	n/a	n/a	n/a
sub-5164	n/a	n/a	n/a
sub-5165	n/a	n/a	n/a
sub-5166	n/a	n/a	n/a
sub-5167	n/a	n/a	n/a
sub-5168	n/a	n/a	n/a
sub-5169	n/a	n/a	n/a
sub-5170	n/a	n/a	n/a
sub-5171	n/a	n/a	n/a
sub-5172	n/a	n/a	n/a
sub-5173	n/a	n/a	n/a
sub-5174	n/a	n/a	n/a
sub-5175	n/a	n/a	n/a
sub-5176	n/a	n/a	n/a
sub-5177	n/a	n/a	n/a
sub-5178	n/a	n/a	n/a
sub-5179	n/a	n/a	n/a
sub-5180	n/a	n/a	n/a
sub-5181	n/a	n/a	n/a
sub-5182	n/a	n/a	n/a
sub-5183	n/a	n/a	n/a
sub-5184	n/a	n/a	n/a
sub-5185	n/a	n/a	n/a
sub-5186	n/a	n/a	n/a
sub-5187	n/a	n/a	n/a
sub-5188	n/a	n/a	n/a
sub-5189	n/a	n/a	n/a
sub-5190	n/a	n/a	n/a
sub-5191	n/a	n/a	n/a
sub-5192	n/a	n/a	n/a
sub-5193	n/a	n/a	n/a
sub-5194	n/a	n/a	n/a
sub-5195	n/a	n/a	n/a
sub-5196	n/a	n/a	n/a
sub-5197	n/a	n/a	n/a
sub-5198	n/a	n/a	n/a
sub-5199	n/a	n/a	n/a
sub-5200	n/a	n/a	n/a
sub-5201	n/a	n/a	n/a
sub-5202	n/a	n/a	n/a
sub-5203	n/a	n/a	n/a
sub-5204	n/a	n/a	n/a
sub-5205	n/a	n/a	n/a
sub-5206	n/a	n/a	n/a
sub-5207	n/a	n/a	n/a
sub-5208	n/a	n/a	n/a
sub-5209	n/a	n/a	n/a
sub-5210	n/a	n/a	n/a
sub-5211	n/a	n/a	n/a
sub-5212	n/a	n/a	n/a
sub-5213	n/a	n/a	n/a
sub-5214	n/a	n/a	n/a
sub-5215	n/a	n/a	n/a
sub-5216	n/a	n/a	n/a
sub-5217	n/a	n/a	n/a
sub-5218	n/a	n/a	n/a
sub-5219	n/a	n/a	n/a
sub-5220	n/a	n/a	n/a
sub-5221	n/a	n/a	n/a
sub-5222	n/a	n/a	n/a
sub-5223	n/a	n/a	n/a
sub-5224	n/a	n/a	n/a
sub-5225	n/a	n/a	n/a
