file,size_mb,reason
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5085/eeg/sub-5085_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5086/eeg/sub-5086_task-rest_run-001_eeg.edf,1906.5758476257324,File size (1906.58 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5089/eeg/sub-5089_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5091/eeg/sub-5091_task-rest_run-001_eeg.edf,1487.1613655090332,File size (1487.16 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5092/eeg/sub-5092_task-rest_run-001_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5093/eeg/sub-5093_task-rest_run-001_eeg.edf,1481.427017211914,File size (1481.43 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5094/eeg/sub-5094_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5099/eeg/sub-5099_task-rest_run-001_eeg.edf,1607.3278198242188,File size (1607.33 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5101/eeg/sub-5101_task-rest_run-003_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5101/eeg/sub-5101_task-rest_run-004_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5104/eeg/sub-5104_task-rest_run-001_eeg.edf,1919.0639839172363,File size (1919.06 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5104/eeg/sub-5104_task-rest_run-003_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5108/eeg/sub-5108_task-rest_run-005_eeg.edf,658.696704864502,File size (658.70 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5109/eeg/sub-5109_task-rest_run-001_eeg.edf,1033.51070022583,File size (1033.51 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5109/eeg/sub-5109_task-rest_run-003_eeg.edf,2058.8121757507324,File size (2058.81 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5113/eeg/sub-5113_task-rest_run-001_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5114/eeg/sub-5114_task-rest_run-001_eeg.edf,1394.3498764038086,File size (1394.35 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5115/eeg/sub-5115_task-rest_run-001_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5116/eeg/sub-5116_task-rest_run-001_eeg.edf,1238.545509338379,File size (1238.55 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5118/eeg/sub-5118_task-rest_run-001_eeg.edf,1201.5908203125,File size (1201.59 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5119/eeg/sub-5119_task-rest_run-001_eeg.edf,1919.0639839172363,File size (1919.06 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5119/eeg/sub-5119_task-rest_run-003_eeg.edf,1387.7659950256348,File size (1387.77 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5119/eeg/sub-5119_task-rest_run-004_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
